Locality,DateBins,Lat.,Long.,D_sum,N_sum,B_sum,R_sum,x_sum,F_sum,Q_sum,K_sum,E_sum,L_sum,n_sum,A_sum,G_sum,I_sum,J_sum,C_sum,O_sum,H_sum,P_sum,T_sum,y_haplos_sum
Southern Germany. Singen,4001-4500,47.767097,8.872239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southern Urals. Borovoye Hillfort,2001-2500,53.05,70.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southwest Israel. Tell el-Hesi,0-1000,31.54583,34.7306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southwest of Buenos Aires. Laguna Toro,2001-2500,-38.84,-61.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spiginas,8001-8500,55.768,22.417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spreitenbach CWC,4001-4500,47.255,8.2158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spreitenbach CWC,4501-5000,47.255,8.2158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Lucia. Cas-en-Bas. Lavoutte site ,0-1000,14.091,-60.92600000000001,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,7
Stambolovo (Eastern Rhodopes),2501-3000,41.78,25.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stepnoe VII Cemetery,3501-4000,53.876,59.076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stora Förvar,8501-9000,57.285,17.971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stora Förvar,9001-9500,57.285,17.971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strachów,3501-4000,50.91,16.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strait of Magellan,0-1000,-53.84,-71.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strait of Magellan. Punta Santa María,0-1000,-53.35,-70.966667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stratonikeia-West Church (Aegean. Muğla. Yatağan),0-1000,37.3,28.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sukhaya Termista I,4501-5000,46.58,43.678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sukhbaatar. Gangyn Tsagaan Ovoo,0-1000,45.223638,114.018014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sukhbaatar. Tavan Tolgoi,1001-1500,45.357206,113.142056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sukhbaatar. Ulaanzuukh,1501-2000,46.28406,111.768265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sukhbaatar. Ulaanzuukh,2001-2500,46.28406,111.768265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sukhbaatar. Ulaanzuukh,3001-3500,46.28405999999999,111.768265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sumatra. Northwest Aceh. Loyang Ujung Cave,1501-2000,4.6454,96.856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sushina,6001-6500,43.05888889,26.76722222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sv. Križ Brdovečki,2001-2500,45.900833,15.700288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sv. Križ Brdovečki,2501-3000,45.900833,15.700288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Svilengrad ( Haskovo) ,2501-3000,41.77,26.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swabian Jura. Baden-Wurttemberg. Bockstein-Höhle. Lone valley,8001-8500,48.33,10.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swabian Jura. Baden-Wurttemberg. Falkenstein-Höhle,9001-9500,48.06,9.04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Swat Valley. Aligrama,1501-2000,34.80489444,72.31816944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swat Valley. Aligrama,2501-3000,34.80489444,72.31816944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swat Valley. Arkotkila,2501-3000,34.86255833,72.24094444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swat Valley. Barikot,0-1000,34.75700556,72.36238056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swat Valley. Barikot,1501-2000,34.75700556,72.36238056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swat Valley. Barikot,2001-2500,34.75700556,72.36238056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swat Valley. Barikot,2501-3000,34.75700556,72.36238056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swat Valley. Butkara II,2501-3000,34.76584167,72.34913333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swat Valley. Butkara IV,2001-2500,34.76140556,72.37008056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swat Valley. Gogdara,3001-3500,34.74876389,72.30835833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swat Valley. Katelai,2501-3000,34.76584167,72.34913333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swat Valley. Loebanr,2501-3000,34.75146111,72.40193611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swat Valley. Saidu Sharif,2001-2500,34.75700556,72.36238056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swat Valley. Udegram,2501-3000,34.74319444,72.31421667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Szabolcs-Szatmár-Bereg county. Tiszavasvári-Városföldje,2001-2500,47.936482,21.367915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Szczepankowice,3501-4000,50.948,16.943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Szederkény Kukorica-dulo,7001-7500,45.5969,18.28247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Szederkény-Kukorica-dülö,6501-7000,45.5969,18.28247,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Szemely-Hegyes,6501-7000,46.025398,18.325056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Szemely-Hegyes,7001-7500,46.4,18.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Szigetszentmiklós-Üdülősor,4001-4500,47.429954,19.051966,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Szólád,1001-1500,46.28333333,17.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Szöreg-C (Sziv Utca),3501-4000,46.22,20.199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Síi Túupentak (ALA-565/H). San Francisco Bay,0-1000,37.5944444,-121.8888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sükhbaatar aimag. Dariganga sum. Baaran-Khavtsal,2501-3000,45.304167,113.848611,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sükhbaatar aimag. Tuvshinshiree sum. Adgiin gol Tomb 21,3001-3500,46.77,111.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sükhbaatar aimag. Tuvshinshiree sum. Bulgiin ekh. Tomb 47,3001-3500,46.28406,111.768265,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sükhbaatar aimag. Tuvshinshiree sum. Ulaanzukh. Tomb 17,3001-3500,46.77,111.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sükhbaatar aimag. Tuvshinshiree sum. Ulaanzukh. Tomb 32,2501-3000,46.77,111.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Takhirbai 3,5001-5500,38.718548,61.692287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Talasiu site. Tongatapu,2501-3000,-21.1785095,-0.003219349999994847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Talin,5001-5500,40.382958,43.873663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Talin cemetery,5001-5500,40.39075,43.89106667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Talpaty II. Almaty. Karasu. Molaly Kurgan,3001-3500,43.37376667,76.5845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tamazulapan. Mixe,0-1000,16.95,-96.58333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tamula,5001-5500,57.505,26.584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanabergen II,3501-4000,50.593,56.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tarragona. Galls Carboners,3501-4000,41.2916,1.0638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tarragona. Mas Gassol. Alcover,1501-2000,41.274,1.178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tasbas. Byan Zherek,2501-3000,45.13427,79.36794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tasbas. Byan Zherek,3001-3500,45.13427,79.36794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tatika (Southeast. Şırnak. Güçlükonak. Koçtepe köyü),4501-5000,37.5432,41.8662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tatika (Southeast. Şırnak. Güçlükonak. Koçtepe köyü),5001-5500,37.5432,41.8662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taukome,1001-1500,-24.65509,25.86798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tel Shadud,3001-3500,32.6606,35.2341,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Tell Ezero (South Central),4001-4500,42.462247,26.025931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TellQarassa,1001-1500,36.8309,41.4611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Tenerife,0-1000,28.268611,-16.605556,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Tenerife,1001-1500,28.268611,-16.605556,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
Tengiz. Caspian steppe,2001-2500,46.03972222,53.44222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tepe Abdul Hosein. Central Zagros,9501-10000,34.188318,48.368883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tepe Hissar,4001-4500,36.15444444,54.38361111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tepe Hissar,4501-5000,36.15444444,54.38361111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tepe Hissar,5501-6000,36.15444444,54.38361111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tepecik Ciftlik,8001-8500,38.172218,34.49387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tian Shan. Central Steppe,0-1000,42.43513861,77.1622223325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tian Shan. Central Steppe,1001-1500,41.50138889,75.79472222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tian Shan. Central Steppe,1501-2000,42.963009185833336,73.61046300833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tian Shan. Central Steppe,2001-2500,45.01240741,71.73296296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tian Shan. Central Steppe,2501-3000,50.212716945,74.216581945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tian Shan. Central Steppe,3001-3500,52.49083333,76.83944444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tian Shan. Central Steppe. Butakty,1001-1500,43.2025,76.98166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tian Shan. Central Steppe. Turgen-2,2001-2500,43.06861111,68.24888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiefbrunn,4501-5000,48.932,12.259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tierra del Fuego (North). La Arcillosa 2,5501-6000,-53.58,-68.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tierra del Fuego (North). Margen Sur,0-1000,-53.82,-67.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tierra del Fuego (North). Pozo Tierra del Fuego 1,0-1000,-53.66,-67.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tierra del Fuego. Mitre Peninusula. Caleta Falsa,0-1000,-54.7,-65.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tierra del Fuego. Strait of Magellan,0-1000,-53.26,-70.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tilbeşar Höyük (Southeast. Gaziantep),0-1000,36.87,37.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tilbeşar Höyük (Southeast. Gaziantep) ,0-1000,36.87,37.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tirana,0-1000,41.33,19.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiszadob-Ó-Kenéz,7001-7500,48.00363,21.17651,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Tiszapüspöki- Holt Tisza part 17/c,1001-1500,47.204774,20.316703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiszaszőlős-Domaháza,7501-8000,47.559165,20.721246,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TiticacaBasin,0-1000,-17.9634243,-67.1522097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TiticacaBasin,1001-1500,-16.492998,-68.1203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tivoli Palazzo Cianti,0-1000,41.9559175,12.7542816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiwanaku. La Paz,0-1000,-16.55,-68.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tmazulapan. Oaxaca,0-1000,16.95,-96.58333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tobagne,0-1000,4.5,11.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tohoku. Fukushima. Sanganji Shell Mound,3001-3500,37.844,140.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tokyo,0-1000,37.85001,139.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tolna-Mözs TO26,7001-7500,46.407091,18.742154,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Tolna-Mözs TO3,6001-6500,46.407091,18.742154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tongatapu,0-1000,-21.1799,-175.1155167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Torres Vedra. Bolores,4501-5000,39.083333,9.266667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Totocachi,0-1000,-16.56,-68.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tranca. Laramate. Highlands,1001-1500,-14.262222,-74.859167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transnistria (Camenca district. Katerinovka),4001-4500,47.919275,28.85375278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transtisza region. Békésszentandrás -Benda-tanya. site 76.,1001-1500,46.871494,20.482253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transtisza region. Hajdúnánás-Fürj-halom-dűlő 2. site. M3/40A,1501-2000,47.857447,21.357433,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
Transtisza region. Szarvas -Kovács-halom site 8/1,1001-1500,46.861303,20.556284,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Trestiana,3501-4000,46.189619,27.669532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trogir,1001-1500,43.53079499999999,16.260044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tumba S. Opticari. Bitola,0-1000,41.03,21.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkestan. Tepe Anau,5001-5500,37.872,58.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turlojiškė,3001-3500,54.362,23.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tuscany,0-1000,40.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tuscany. Grosseto. Casenovole,2001-2500,43.033319,11.33294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tuscany. Grosseto. Vetulonia,2001-2500,42.92070900000001,10.971393999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tuscany. Grosseto. Vetulonia,2501-3000,42.920709,10.971394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tuscany. Siena. Chiusi,0-1000,43.017037,11.948444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tuscany. Siena. Chiusi,1001-1500,43.017036999999995,11.948444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tuscany. Siena. Chiusi,2501-3000,43.017037,11.948444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tuscany. Siena. Poggio Renzo,2501-3000,43.029723,11.951344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tutong District. Lamunin,0-1000,4.7,114.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tutong/Brunei/Dusun,0-1000,4.7,114.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tuv aimag. Altanbulag sum. Tariat Brigad Tomb 5,2501-3000,47.7,106.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tuv. Argali Mountain,0-1000,47.868142,105.2531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tuv. Atsyn Am,1501-2000,48.867923,105.899894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tver. Bolshnevo 3,4001-4500,57.74008949,36.63300187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Târgşoru Vechi,4001-4500,44.876095,25.920825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Törökszentmiklos Tiszapüspöki Karanycs haromag 3. lh.,7501-8000,47.18283,20.3509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Törökszentmiklós. road 4. site 3,7501-8000,47.191612,20.402331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA_cell_line_repository,0-1000,25.700000000000003,113.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uelen,1501-2000,66.157,-169.798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uelen,2501-3000,66.157,-169.798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uelen Chukotka. Bering Strait,0-1000,66.161126,-169.822297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uelen Chukotka. Bering Strait,1501-2000,66.161126,-169.822297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ulaanbaatar. Dartsagt,2501-3000,47.91111111,106.7486111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Umungobi. Banzart Khairkhan,0-1000,43.199528,101.038041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Umungobi. Erdene Mountain,0-1000,43.199528,101.038041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Umungobi. Ganzagad,0-1000,43.149508,102.127007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Umungobi. Gun Tharmagtai,0-1000,42.91305556,105.515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Umungobi. Ikh Uvgun,0-1000,43.00416667,105.4905556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unakozovskaya,6001-6500,44.25056667,40.21921667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Unakozovskaya,6501-7000,44.25056667,40.21921667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Unterwiederstedt,7001-7500,51.66,11.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Upper Galilee. Peki'in,5501-6000,32.974167,35.331389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uppsala. Skomsta,0-1000,59.86,17.65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Upward Sun River,11001-11500,64.22,-145.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uranium City,0-1000,59.6,-107.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Urziceni,5501-6000,47.7467,22.395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Urziceni,6001-6500,47.7467,22.395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ust'-Ida,4001-4500,53.188888999999996,103.36805599999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ust'-Ida,4501-5000,53.188889,103.368056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ust'-Ida,5001-5500,53.188889,103.368056,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ust'-Ida,5501-6000,53.188889,103.368056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,0-1000,40.760833,-111.891111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utsjoki,0-1000,69.91,27.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uttaranchal. Himalaya. Roopkund,0-1000,30.24720461,79.73739624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uttaranchal. Himalaya. Roopkund,1001-1500,30.24720461,79.73739624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uvs aimag. Khyargas sum. Urgun shireg. Tomb 3,2501-3000,49.7,93.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uvs aimag. Ulaangom sum. Chandman Uul. Ulaangom cemetery Grave #11. Burial 7,2001-2500,49.96,92.05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Uvs aimag. Ulaangom sum. Chandman Uul. Ulaangom cemetery Grave #31. Burial 6 ,2001-2500,49.96,92.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uvs aimag. Ulaangom sum. Chandman Uul. Ulaangom cemetery Grave #33. Burial 3,2001-2500,49.96,92.05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Uvs aimag. Ulaangom sum. Chandman Uul. Ulaangom cemetery Grave #33. Burial 5,2001-2500,49.96,92.05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Uvs aimag. Ulaangom sum. Chandman Uul. Ulaangom cemetery Grave #35. Burial 2,2001-2500,49.96,92.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uvs aimag. Ulaangom sum. Chandman Uul. Ulaangom cemetery Grave #36. Burial 2,2001-2500,49.96,92.05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Uvs aimag. Ulaangom sum. Chandman Uul. Ulaangom cemetery Grave #44,1501-2000,49.96,92.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Uvs aimag. Ulaangom sum. Chandman Uul. Ulaangom cemetery Grave #45. Burial 2,2001-2500,49.96,92.05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Uvs aimag. Ulaangom sum. Chandman Uul. Ulaangom cemetery Grave #46. burial 1,2001-2500,49.96,92.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uvs aimag. Ulaangom sum. Chandman Uul. Ulaangom cemetery Grave #47. Burial 2,2001-2500,49.96,92.05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Uvs aimag. Ulaangom sum. Chandman Uul. Ulaangom cemetery Grave #47. Burial 3,2001-2500,49.96,92.05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
